FruitID,Weight,Length,Width,X,Y,Z,CWD_date,FruitID,Brix,Brix_date,FruitID,DM,DM_date
GS1_41.03,808,15,10.5,50.208,43.042,5.353,12,GS1_41.03,11.8,9,GS1_41.03,15.3405474220242,12
GS1_41.05,485.2,12,9,51.559,44.4,4.995,8,GS1_41.05,11.6,7,GS1_41.05,15.6792339916218,8
GS1_41.05,581.4,15,9.5,42.464,35.144,3.735,12,GS1_41.05,13,10,GS1_41.05,15.8163265306122,12
GS1_43.02,887.4,18.5,10,50.293,42.405,4.935,10,GS1_43.02,14,8,GS1_43.02,17.4757281553398,10
GS1_43.02,901.1,18.5,10,49.367,41.709,5.323,11,GS1_43.02,13.2,10,GS1_43.02,16.9122807017544,11
GS1_43.03,967.6,18.5,9.5,51.553,42.873,5.622,10,GS1_43.03,14.5,8,GS1_43.03,19.1082802547771,10
GS1_43.03,966.9,16.5,10,52.521,44.621,6.435,11,GS1_43.03,12.9,9,GS1_43.03,14.6747352496218,11
GS1_43.04,587.4,14.5,9,51.409,42.554,6.055,10,GS1_43.04,13.4,8,GS1_43.04,14.5625,10
GS1_43.04,558.8,13,8.5,50.126,41.585,4.696,11,GS1_43.04,12.3,9,GS1_43.04,17.0025188916877,11
GS1_43.05,584.8,15.5,8.5,48.447,41.118,5.987,10,GS1_43.05,13.3,8,GS1_43.05,15.3419593345656,10
GS1_43.06,982.9,18.5,10.5,50.671,43.025,5.523,10,GS1_43.06,11.8,8,GS1_43.06,14.4595561918397,10
GS1_44.01,805.6,17.5,10.5,52.777,44.184,4.897,5,GS1_44.01,12.6,5,GS1_44.01,14.6103896103896,5
GS1_44.02,791.6,17.5,10,51.372,42.73,5.247,5,GS1_44.02,12.8,5,GS1_44.02,15.0649350649351,5
GS1_44.03,808.5,17.5,11,53.417,46.214,7.033,5,GS1_44.03,10.8,5,GS1_44.03,13.3863485752154,5
GS1_44.04,923.9,18.5,10.5,47.557,39.279,4.307,5,GS1_44.04,11.1,5,GS1_44.04,11.749680715198,5
GS1_44.05,703.6,17,9.5,52.278,44.593,5.321,5,GS1_44.05,11.9,5,GS1_44.05,14.2207792207792,5
GS1_44.06,684.3,17,9.5,51.663,43.346,5.596,5,GS1_44.06,9.8,5,GS1_44.06,18.1703470031546,5
GS1_45.01,688.6,18,9.5,51.888,44.506,5.556,7,GS1_45.01,12.2,6,GS1_45.01,18.0816591056384,7
GS1_45.02,471.7,15.5,8,51.686,43.836,5.822,7,GS1_45.02,12.8,6,GS1_45.02,20.7520891364903,7
GS1_45.03,733.9,19.5,9.5,52.219,44.34,6.008,7,GS1_45.03,11.7,6,GS1_45.03,16.038338658147,7
GS1_45.04,752.9,16,10.5,49.492,41.616,5.311,7,GS1_45.04,11.6,6,GS1_45.04,14.9004495825305,7
GS1_45.05,527.7,17,8.5,49.286,41.826,4.74,7,GS1_45.05,12.2,6,GS1_45.05,20.5018359853121,7
GS1_45.06,932.5,20,10.5,51.517,44.293,6.094,7,GS1_45.06,9.7,6,GS1_45.06,12.8681177976953,7
GS1_46.01,525.3,16,10,49.455,41.029,4.303,9,GS1_46.01,11.1,7,GS1_46.01,14.411964649898,9
GS1_46.02,618.7,15.5,9.5,51.378,43.699,6.065,9,GS1_46.02,9.5,7,GS1_46.02,10.9756097560976,9
GS1_46.03,793.4,16.5,10,51.371,43.335,4.948,9,GS1_46.03,11.4,7,GS1_46.03,13.741935483871,9
GS1_46.04,631.6,16.5,9.5,50.979,41.403,4.901,9,GS1_46.04,10.6,7,GS1_46.04,15.2101400933956,9
GS1_46.05,745,16,10,51.252,43.976,5.726,9,GS1_46.05,11.3,7,GS1_46.05,14.9303251493033,9
GS1_46.06,560.3,15,9,52.222,43.732,4.881,9,GS1_46.06,11.5,7,GS1_46.06,14.002557544757,9
GS1_47.01,436.1,12,8.5,50.911,43.006,4.852,3,GS1_47.01,11.5,3,GS1_47.01,14.3324607329843,3
GS1_47.02,367.1,12.5,8,50.137,42.705,4.619,3,GS1_47.02,10,3,GS1_47.02,12.9654255319149,3
GS1_47.03,362.7,12.5,8,49.962,42.058,4.673,3,GS1_47.03,9.6,3,GS1_47.03,16.4564943253468,3
GS1_47.04,646.7,15.5,9,50.695,42.995,5.102,3,GS1_47.04,11,3,GS1_47.04,14.2246642246642,3
GS1_47.05,770.1,15,10,51.956,44.829,5.996,3,GS1_47.05,11.7,3,GS1_47.05,13.9368671828469,3
GS1_47.06,618.7,15.5,9,50.385,42.9,4.61,3,GS1_47.06,11.9,3,GS1_47.06,14.1748942172073,3
GS1_48.01,738.6,16,10.5,51.397,45.032,6.305,6,GS1_48.01,11.3,7,GS1_48.01,16.3239875389408,6
GS1_48.02,578.4,16.5,9.5,48.437,41.134,4.659,6,GS1_48.02,12.5,7,GS1_48.02,20.3473945409429,6
GS1_48.03,669,17,10,53.258,46.331,7.335,6,GS1_48.03,12.7,7,GS1_48.03,16.403162055336,6
GS1_48.04,651.9,16.5,10.5,50.765,44.555,6.611,6,GS1_48.04,11.4,7,GS1_48.04,15.7684630738523,6
GS1_48.05,907,19,11.5,52.636,46.338,7.504,6,GS1_48.05,9.7,7,GS1_48.05,12.7686472819216,6
GS1_48.06,1183.2,23,12,49.158,42.408,6.115,6,GS1_48.06,9.7,7,GS1_48.06,15.3008962868118,6
GS1_49.01,525.5,14,9,43.766,37.198,4.239,2,GS1_49.01,10.8,3,GS1_49.01,13.9016897081413,2
GS1_49.02,738.4,17,10.5,45.955,38.993,4.366,2,GS1_49.02,11.8,3,GS1_49.02,14.9654643131236,2
GS1_49.03,951.5,17.5,11.5,48.554,40.76,4.664,2,GS1_49.03,11,3,GS1_49.03,14.1993957703927,2
GS1_49.04,802.5,17.5,10.5,46.068,38.837,4.206,2,GS1_49.04,11.6,3,GS1_49.04,15.6224572823434,2
GS1_49.05,751.5,15,11,44.829,38.224,4.507,2,GS1_49.05,12.1,3,GS1_49.05,15.4302670623145,2
GS1_49.06,731.1,15.5,10.5,46.913,40.336,4.68,2,GS1_49.06,11.7,3,GS1_49.06,15.7056145675266,2
GS1_5.01,1045.5,17.5,11,53.391,46.57,5.135,6,GS1_5.01,11.4,6,GS1_5.01,19.6169088507266,6
GS1_5.02,966.4,18,10,46.75,40.115,5.746,6,GS1_5.02,13.3,3,GS1_5.02,20.2380952380952,6
GS1_5.03,1114,20.5,9.5,54.41,46.324,5.941,6,GS1_5.03,10.2,3,GS1_5.03,14.386189258312,6
GS1_5.04,519.1,15,8.5,49.167,41.469,6.003,6,GS1_5.04,12.8,7,GS1_5.04,15.5852417302799,6
GS1_5.05,857.5,18.5,9.5,49.617,42.161,5.381,6,GS1_5.05,11,3,GS1_5.05,15.5263157894737,6
GS1_5.06,593.5,16.5,9,45.649,37.747,4.232,6,GS1_5.06,11.4,3,GS1_5.06,13.963963963964,6
GS1_50.01,594.2,16,9,49.289,40.829,4.817,9,GS1_50.01,12.6,10,GS1_50.01,14.1479099678457,9
GS1_50.02,538.5,15.5,9,47.945,39.131,4.317,9,GS1_50.02,11,7,GS1_50.02,12.4833997343957,9
GS1_50.03,397.1,14.5,8,49.538,40.663,4.392,9,GS1_50.03,11.5,7,GS1_50.03,14.9156939040208,9
GS1_50.04,557.3,16.5,9,46.892,37.078,4.045,9,GS1_50.04,10.9,7,GS1_50.04,15.5038759689922,9
GS1_50.05,578.8,16,9,51.204,42.387,5.07,9,GS1_50.05,10.9,10,GS1_50.05,11.9821542383684,9
GS1_50.06,282,12.5,7.5,47.64,39.157,4.287,9,GS1_50.06,13.5,7,GS1_50.06,19.6143617021277,9
GS1_51.01,709.4,17,10,50.239,43.205,5.04,1,GS1_51.01,11.5,1,GS1_51.01,15.0730411686587,1
GS1_51.02,668.6,15.5,10,52.47,44.509,5.065,1,GS1_51.02,11.4,1,GS1_51.02,17.6347095871239,1
GS1_51.03,639.1,17,9,51.648,43.542,4.303,1,GS1_51.03,11.9,1,GS1_51.03,17.4468085106383,1
GS1_51.04,440,14.5,9,47.444,39.04,4.508,1,GS1_51.04,11.6,1,GS1_51.04,16.0727824109174,1
GS1_51.05,466.5,15,8.5,44.233,36.474,4.09,1,GS1_51.05,11.4,1,GS1_51.05,17.2077922077922,1
GS1_51.06,697.9,16.5,9.5,49.249,41.74,4.082,1,GS1_51.06,10.3,1,GS1_51.06,16.1814488828707,1
GS1_52.01,864.3,15,11,52.06,44.448,6.677,7,GS1_52.01,12.2,6,GS1_52.01,16.1111111111111,7
GS1_52.02,875.6,16.5,10.5,50.292,42.46,5.032,7,GS1_52.02,12.8,6,GS1_52.02,15.6583629893238,7
GS1_52.03,909.3,17.5,10.5,50.702,42.65,4.668,7,GS1_52.03,12,6,GS1_52.03,18.7992722862341,7
GS1_52.04,849.1,16.5,10.5,50.51,42.521,5.481,7,GS1_52.04,11.9,6,GS1_52.04,15.0889679715302,7
GS1_52.05,707.3,17,10.5,68.313,65.063,23.977,7,GS1_52.05,5.1,6,GS1_52.05,6.54205607476635,7
GS1_52.06,809.9,17.5,10.5,48.335,39.388,4.085,7,GS1_52.06,12,6,GS1_52.06,15.3027278775782,7
GS1_53.01,518.1,15,9,51.714,43.393,4.717,7,GS1_53.01,10.7,6,GS1_53.01,15.9574468085106,7
GS1_53.02,713.7,17.5,9,50.39,42.22,4.916,7,GS1_53.02,11.6,6,GS1_53.02,14.4670050761421,7
GS1_53.03,946.2,16,10,53.737,46.255,6.345,7,GS1_53.03,11.1,6,GS1_53.03,13.1897711978466,7
GS1_53.04,983.7,19,10,53.655,45.671,5.644,7,GS1_53.04,11.8,6,GS1_53.04,16.1401098901099,7
GS1_53.05,751.2,18,9.5,50.278,42.478,4.589,7,GS1_53.05,12.4,6,GS1_53.05,16.9023136246787,7
GS1_53.06,882.8,17,10,56.08,47.871,6.324,7,GS1_53.06,11,6,GS1_53.06,17.5816993464052,7
GS1_54.01,987.1,17.5,11,51.535,43.539,4.739,8,GS1_54.01,13,9,GS1_54.01,17.4939467312349,8
GS1_54.02,663.7,16,9,49.585,41.125,4.583,8,GS1_54.02,12.8,9,GS1_54.02,15.6186612576065,8
GS1_54.03,861.4,17,10.5,54.743,47.137,5.087,8,GS1_54.03,15.2,10,GS1_54.03,22.6567349472377,8
GS1_54.04,462.4,14.5,8.5,45.94,38.544,4.813,8,GS1_54.04,12.4,10,GS1_54.04,14.6788990825688,8
GS1_54.05,478.4,15,9,45.626,37.782,4.207,8,GS1_54.05,12.4,9,GS1_54.05,15.6387665198238,8
GS1_54.06,842.2,17.5,9,52.931,44.339,6.019,8,GS1_54.06,10.1,9,GS1_54.06,14.7474747474747,8
GS1_55.01,280,11,8,52.405,46.097,8.372,7,GS1_55.01,10.9,6,GS1_55.01,14.2691415313225,7
GS1_55.02,487.4,14,9.5,51.387,43.705,6.475,7,GS1_55.02,8.9,6,GS1_55.02,11.2410656270305,7
GS1_55.03,547,16,9.5,49.697,42.087,5.417,7,GS1_55.03,11.7,6,GS1_55.03,14.9645390070922,7
GS1_55.04,388.6,14.5,8.5,52.61,43.865,5.942,7,GS1_55.04,11.1,6,GS1_55.04,13.2578281145903,7
GS1_55.05,426.9,13.5,9,51.269,44.246,6.725,7,GS1_55.05,12.4,6,GS1_55.05,16.2907268170426,7
GS1_55.06,511.8,16,9,52.861,45.54,7.067,7,GS1_55.06,10.3,6,GS1_55.06,13.7355584082157,7
GS1_56.01,670.7,14.5,9.5,49.65,41.137,4.649,8,GS1_56.01,13.9,7,GS1_56.01,16.2642947903431,8
GS1_56.02,758.3,14.5,10.5,49.818,41.444,4.516,8,GS1_56.02,14.7,7,GS1_56.02,16.0579345088161,8
GS1_56.03,729.7,13,10.5,51.758,43.142,5.158,8,GS1_56.03,11.4,7,GS1_56.03,14.1216216216216,8
GS1_56.04,714.2,15.5,10,51.652,42.976,5.751,8,GS1_56.04,13.5,7,GS1_56.04,16.4057608015028,8
GS1_56.05,449.7,13.5,8.5,47.232,38.322,4.179,8,GS1_56.05,13.9,7,GS1_56.05,20.0723327305606,8
GS1_56.06,582.4,13.5,9.5,49.37,40.833,4.186,8,GS1_56.06,13.1,7,GS1_56.06,19.3625977149729,8
GS1_57.01,812.9,18,10,48.917,39.688,4.208,9,GS1_57.01,12.5,7,GS1_57.01,15.2294853963839,9
GS1_57.02,957.1,19.5,9.5,46.856,37.687,3.862,9,GS1_57.02,12.7,7,GS1_57.02,17.0547514159849,9
GS1_57.03,1018.4,19,10,48.141,39.078,4.542,9,GS1_57.03,8.8,7,GS1_57.03,13.3660331085224,9
GS1_57.04,749.4,17,9,52.226,43.569,4.936,9,GS1_57.04,14.2,7,GS1_57.04,21.1229946524064,9
GS1_57.05,813.8,17.5,9.5,47.517,38.103,4.11,9,GS1_57.05,12.7,7,GS1_57.05,16.2081784386617,9
GS1_58.01,647.6,15,8,49.943,41.147,5,6,GS1_58.01,14.2,3,GS1_58.01,17.5606641123882,6
GS1_58.02,662.6,17,8,47.607,38.539,4.292,6,GS1_58.02,13.5,3,GS1_58.02,16.0077770576798,6
GS1_58.03,606.8,15.5,8,48.369,39.444,4.394,6,GS1_58.03,14.2,3,GS1_58.03,18.8251001335113,6
GS1_58.04,597.4,16,8.5,48.523,40.334,4.976,6,GS1_58.04,13.1,3,GS1_58.04,15.7963446475196,6
GS1_58.05,528.8,14,8,51.521,43.076,6.282,6,GS1_58.05,13,3,GS1_58.05,15.6182212581345,6
GS1_58.06,630.9,16.5,8,50.631,41.871,5.066,6,GS1_58.06,12.4,3,GS1_58.06,16.474358974359,6
GS1_59.01,707.7,16,9.5,53.047,43.889,7.11,4,GS1_59.01,11.7,6,GS1_59.01,12.9824561403509,4
GS1_59.02,375.6,13,8,51.917,42.9,5.352,4,GS1_59.02,13.6,6,GS1_59.02,20.1702685003274,4
GS1_59.03,704.3,15.5,9,50.629,41.309,6.436,4,GS1_59.03,11.4,4,GS1_59.03,13.9222614840989,4
GS1_59.04,539.4,15.5,9,50.331,40.584,7.035,4,GS1_59.04,11,4,GS1_59.04,15.043695380774,4
GS1_59.05,729.6,17,9.5,48.357,38.795,5.443,4,GS1_59.05,10.7,4,GS1_59.05,12.2635355512068,4
GS1_59.06,511,15,9,46.584,37.764,5.133,4,GS1_59.06,9.4,4,GS1_59.06,11.5284974093264,4
GS1_6.01,755.7,16.5,9.5,53.363,46.912,8.264,5,GS1_6.01,11,5,GS1_6.01,13.364872856298,5
GS1_6.02,850.6,18,10,51.093,43.994,6.078,5,GS1_6.02,10,5,GS1_6.02,12.655737704918,5
GS1_6.03,790.7,17,9.5,52.059,44.81,7.177,5,GS1_6.03,11.8,5,GS1_6.03,16.4606376057254,5
GS1_6.04,769.5,17.5,10,52.207,45.388,7.78,5,GS1_6.04,10.1,5,GS1_6.04,14.4466534128562,5
GS1_6.05,822.1,17.5,9.5,52.312,44.876,6.112,5,GS1_6.05,11,5,GS1_6.05,16.2866449511401,5
GS1_6.06,678.1,15.5,9,56.52,50.407,7.547,5,GS1_6.06,12.5,5,GS1_6.06,19.7253433208489,5
GS1_60.01,761.2,18.5,9.5,52.369,44.087,5.787,9,GS1_60.01,12.4,10,GS1_60.01,14.0385894876913,9
GS1_60.02,909.6,20,10,52.611,44.826,5.986,9,GS1_60.02,13.3,10,GS1_60.02,13.7590520078999,9
GS1_60.03,934.7,18.5,10.5,54.854,46.989,7.544,9,GS1_60.03,9,10,GS1_60.03,11.1601513240858,9
GS1_60.04,874.2,20,10.5,51.395,43.335,6.022,9,GS1_60.04,11.6,10,GS1_60.04,12.2617534942821,9
GS1_60.05,634.6,17.5,9,52.715,44.344,6.178,9,GS1_60.05,12.8,7,GS1_60.05,14.8391332895601,9
GS1_60.06,769.2,18.5,10,52.786,45.559,6.925,9,GS1_60.06,11.8,7,GS1_60.06,12.1344119477287,9
GS1_61.01,1303,20.5,10.5,49.978,42.164,6.308,9,GS1_61.01,11.1,10,GS1_61.01,16.8707482993197,9
GS1_61.02,901.4,18.5,9.5,49.907,42.013,6.193,9,GS1_61.02,11.2,10,GS1_61.02,15.3068105192178,9
GS1_61.03,1050.4,17,11,49.39,41.974,6.395,9,GS1_61.03,11.8,10,GS1_61.03,13.0615065653075,9
GS1_61.04,964.5,16.5,9.5,53.053,45.609,8.163,9,GS1_61.04,12.8,10,GS1_61.04,15.8408932309839,9
GS1_61.05,987.6,16.5,10.5,54.359,47.499,9.688,9,GS1_61.05,11.6,10,GS1_61.05,12.6444159178434,9
GS1_61.06,765.9,15,10,52.267,44.218,8.603,9,GS1_61.06,14.2,10,GS1_61.06,18.3098591549296,9
GS1_62.01,858.8,18.5,10,52.536,44.904,6.029,1,GS1_62.01,11.3,1,GS1_62.01,12.78600269179,1
GS1_62.02,840.9,18,10,53.254,45.27,5.611,1,GS1_62.02,9.5,1,GS1_62.02,13.8064516129032,1
GS1_62.03,870.6,18,9.5,51.767,43.78,5.643,1,GS1_62.03,11.2,1,GS1_62.03,13.5488308115543,1
GS1_62.04,864.8,17.5,10.5,51.312,43.818,5.372,1,GS1_62.04,12.7,1,GS1_62.04,17.0776818742293,1
GS1_62.05,725.5,16,9.5,52.085,43.474,5.335,1,GS1_62.05,11.3,1,GS1_62.05,13.3424098025868,1
GS1_62.06,802.2,16.5,10,54.284,47.118,6.779,1,GS1_62.06,11.7,1,GS1_62.06,18.1520314547837,1
GS1_63.01,1158.4,19,11,53.998,46.185,6.359,7,GS1_63.01,10.1,6,GS1_63.01,14.3359100491918,7
GS1_63.02,890.9,18,10,51.059,43.348,5.348,7,GS1_63.02,12.6,6,GS1_63.02,16.5156794425087,7
GS1_63.03,944.1,17,10.5,53.552,46.787,7.402,7,GS1_63.03,13,6,GS1_63.03,17.6065162907268,7
GS1_63.04,927.6,18,10,47.336,40.095,4.743,7,GS1_63.04,11,6,GS1_63.04,15.5048859934853,7
GS1_63.05,1179.2,18,11,52.558,45.197,6.234,7,GS1_63.05,11.9,6,GS1_63.05,15.0069156293223,7
GS1_63.06,1350.1,19,11.5,54.818,48.154,7.796,7,GS1_63.06,11.3,6,GS1_63.06,15.648085963734,7
GS1_64.01,1304.9,21,11.5,52.493,44.018,4.847,5,GS1_64.01,11.2,5,GS1_64.01,14.5712443584784,5
GS1_64.02,1409.1,20,11,55.141,46.715,6.301,5,GS1_64.02,11.4,5,GS1_64.02,13.2947976878613,5
GS1_64.03,932.2,18,10.5,52.554,45.48,5.276,5,GS1_64.03,12.9,5,GS1_64.03,15.8907510862818,5
GS1_64.04,1327,19,11,52.558,45.012,6.08,5,GS1_64.04,12,5,GS1_64.04,16.6562304320601,5
GS1_64.05,1312,22,11.5,50.609,42.809,5.055,5,GS1_64.05,12.5,5,GS1_64.05,14.8053605615826,5
GS1_64.06,1092.7,17.5,11,54.449,46.012,5.76,5,GS1_64.06,8,5,GS1_64.06,16.6251556662516,5
GS1_65.01,434.5,13,8.5,52.408,45.697,7.402,9,GS1_65.01,10.9,10,GS1_65.01,12.3923127899271,9
GS1_65.02,548.2,17.5,8,51.204,43.927,7.396,9,GS1_65.02,11.2,10,GS1_65.02,13.1263232180663,9
GS1_65.03,768.6,17,9,53.583,46.677,9.12,9,GS1_65.03,10.5,10,GS1_65.03,12,9
GS1_65.04,671.6,15.5,9,54.314,47.562,8.244,9,GS1_65.04,10.2,10,GS1_65.04,12.2081387591728,9
GS1_65.05,620.7,16,8.5,51.209,43.89,6.36,9,GS1_65.05,10.7,10,GS1_65.05,11.6164720344192,9
GS1_65.06,623.7,14.5,9.5,51.325,45.376,8.469,9,GS1_65.06,10.6,10,GS1_65.06,12.0576671035387,9
GS1_66.01,427.4,16.5,7.5,45.684,38.195,5.076,7,GS1_66.01,11.4,6,GS1_66.01,14.2007926023778,7
GS1_66.02,887.5,20.5,9.5,49.511,42.944,6.668,7,GS1_66.02,11.6,6,GS1_66.02,13.7862796833773,7
GS1_66.03,996.4,17.5,11,50.27,42.565,5.203,7,GS1_66.03,14.5,6,GS1_66.03,17.2268907563025,7
GS1_66.04,1060.3,21.5,10,48.113,40.634,5.712,7,GS1_66.04,12.6,6,GS1_66.04,15.0614091790562,7
GS1_66.05,802.8,17,10,53.365,46.461,6.045,7,GS1_66.05,12,6,GS1_66.05,14.9185667752443,7
GS1_66.06,842.3,18.5,9,50.877,43.41,6.296,7,GS1_66.06,13.1,6,GS1_66.06,16.4112388250319,7
GS1_67.01,808.3,14.5,11,50.874,42.68,4.806,10,GS1_67.01,12.4,8,GS1_67.01,14.0977443609023,10
GS1_67.02,644.3,13.5,9.5,50.314,41.655,4.405,10,GS1_67.02,13.2,8,GS1_67.02,14.6292585170341,10
GS1_67.03,991.9,15.5,11,48.79,40.304,4.526,10,GS1_67.03,13,9,GS1_67.03,14.5220588235294,10
GS1_67.04,1157.3,15,12.5,51.972,44.173,5.659,10,GS1_67.04,12.3,8,GS1_67.04,13.8680659670165,10
GS1_67.05,1007.1,14,11.5,50.1,42.016,4.87,10,GS1_67.05,11.1,8,GS1_67.05,14.3049026192075,10
GS1_67.06,880.1,14,11,51.579,43.667,5.444,10,GS1_67.06,11.8,8,GS1_67.06,13.5636596289187,10
GS1_68.01,402,13.5,8,46.29,38.429,4.183,12,GS1_68.01,12.1,9,GS1_68.01,17.5920149719276,12
GS1_68.02,661.4,17,9,48.41,40.458,4.281,12,GS1_68.02,13.4,9,GS1_68.02,16.7660702451955,12
GS1_68.03,685,15.5,9,48.861,41.1,5.554,12,GS1_68.03,12.3,9,GS1_68.03,14.294790343075,12
GS1_68.04,850.7,16.5,9.5,48.504,40.59,4.486,12,GS1_68.04,10.6,9,GS1_68.04,14.2764857881137,12
GS1_68.05,879.8,18,10,46.931,39.28,4.421,12,GS1_68.05,12.2,9,GS1_68.05,15.2431011826544,12
GS1_69.01,782.5,17.5,10,46.445,37.563,4.215,9,GS1_69.01,13.8,7,GS1_69.01,16.8495803744351,9
GS1_69.02,830.5,20,9.5,48.677,39.644,4.391,9,GS1_69.02,13.9,7,GS1_69.02,16.9432918395574,9
GS1_69.03,1320.2,22.5,10.5,45.951,36.984,3.869,9,GS1_69.03,13.9,7,GS1_69.03,16.6783461807989,9
GS1_69.04,703,17.5,9,45.548,36.652,3.722,9,GS1_69.04,12.6,7,GS1_69.04,16.8395363026235,9
GS1_69.05,557,17,8.5,42.7,33.398,3.418,9,GS1_69.05,14.2,7,GS1_69.05,17.5130208333333,9
GS1_69.06,809.8,16,10,44.507,35.477,3.778,9,GS1_69.06,14.5,7,GS1_69.06,18.2104599873976,9
GS1_7.04,576,15,9,48.643,41.075,4.933,5,GS1_7.04,11.4,5,GS1_7.04,15.3465346534653,5
GS1_7.05,629.4,15,9,54.865,48.322,5.359,5,GS1_7.05,13,5,GS1_7.05,21.0178453403833,5
GS1_7.06,778.3,14.5,9.5,50.273,41.691,4.472,5,GS1_7.06,13.3,5,GS1_7.06,13.8713745271122,5
GS1_70.01,853.3,16,10,52.814,45.662,6.279,3,GS1_70.01,11.2,3,GS1_70.01,13.4864546525324,3
GS1_70.02,640.7,16,9.5,49.638,43.082,5.952,3,GS1_70.02,11.1,3,GS1_70.02,14.7058823529412,3
GS1_70.03,1155.3,19,10.5,54.605,46.892,6.077,3,GS1_70.03,10.1,3,GS1_70.03,12.0098039215686,3
GS1_70.04,823.3,15.5,10,52.745,45.663,6.738,3,GS1_70.04,9.9,3,GS1_70.04,14.2757660167131,3
GS1_70.05,785.3,16.5,9.5,50.175,43.238,4.858,3,GS1_70.05,11.8,3,GS1_70.05,15.1006711409396,3
GS1_70.06,996.2,16.5,11.5,50.041,42.529,5.005,3,GS1_70.06,10.3,3,GS1_70.06,12.5911199469848,3
GS1_71.01,598.6,17,10,54.335,45.971,6.489,12,GS1_71.01,13,9,GS1_71.01,15.3846153846154,12
GS1_71.02,632.6,16,9,54.96,46.582,7.073,12,GS1_71.02,13.9,9,GS1_71.02,17.1299288946348,12
GS1_71.03,431.2,16,8,50.483,41.782,4.738,12,GS1_71.03,12.7,9,GS1_71.03,17.9354838709677,12
GS1_71.04,593.7,17.5,8.5,56.485,48.37,8.216,12,GS1_71.04,13.9,9,GS1_71.04,17.36066623959,12
GS1_71.05,489.5,16,8,54.191,45.903,7.332,12,GS1_71.05,14.3,9,GS1_71.05,17.2255095332018,12
GS1_71.06,500.9,17,8,52.303,43.704,6.51,12,GS1_71.06,13.6,9,GS1_71.06,15.6088082901554,12
GS1_72.01,600.8,17.5,9,50.35,40.553,5.521,9,GS1_72.01,15.1,7,GS1_72.01,20.5298013245033,9
GS1_72.02,397.3,15,9,50.059,40.7,4.912,9,GS1_72.02,13.8,7,GS1_72.02,17.0077628793225,9
GS1_72.03,684.8,17.5,9,47.501,38.824,4.59,9,GS1_72.03,5.6,7,GS1_72.03,6.22516556291391,9
GS1_72.04,428,14.5,8.5,53.237,48.154,11.632,9,GS1_72.04,14.9,7,GS1_72.04,18.0802103879027,9
GS1_72.05,641.2,17.5,9.5,46.443,37.271,4.245,9,GS1_72.05,9.1,7,GS1_72.05,18.7045604758757,9
GS1_72.06,923.2,18,10.5,47.57,38.189,4.623,9,GS1_72.06,15.2,7,GS1_72.06,17.0268500327439,9
GS1_73.01,1045.9,21,11.5,55.169,48.579,7.304,9,GS1_73.01,11.8,10,GS1_73.01,13.4035087719298,9
GS1_73.02,558.7,15,8.5,55.807,50.21,8.687,9,GS1_73.02,11.4,10,GS1_73.02,13.3187772925764,9
GS1_73.03,824.9,19,10.5,49.118,41.858,4.977,9,GS1_73.03,8.9,10,GS1_73.03,10.0350877192982,9
GS1_73.04,979.1,18.5,10.5,54.407,46.768,5.634,9,GS1_73.04,11.3,10,GS1_73.04,14.2312579415502,9
GS1_73.05,788.5,17,10,53.122,45.713,5.53,9,GS1_73.05,9.2,10,GS1_73.05,12.1168923734854,9
GS1_73.06,685.3,16,9.5,55.419,49.781,8.165,9,GS1_73.06,11.7,10,GS1_73.06,13.2903225806452,9
GS1_74.01,934.9,19.5,10.5,52.249,44.035,6.706,12,GS1_74.01,10.9,10,GS1_74.01,13.3682830930537,12
GS1_74.02,598.4,17.5,9.5,49.25,40.779,5.086,12,GS1_74.02,10,10,GS1_74.02,12.4195624195624,12
GS1_74.03,781.5,17.5,10.5,50.148,42.765,6.644,12,GS1_74.03,10.8,10,GS1_74.03,13.7450199203187,12
GS1_74.04,809.3,17,10.5,50.225,41.84,5.813,12,GS1_74.04,10.9,10,GS1_74.04,12.4256444150694,12
GS1_74.05,1042.6,20,11,49.726,41.871,6.434,12,GS1_74.05,10.5,10,GS1_74.05,10.8091024020228,12
GS1_75.01,404.2,14.5,8,49.096,40.749,5.052,4,GS1_75.01,11.2,6,GS1_75.01,13.7732222934017,4
GS1_75.02,466,13.5,9,52.08,43.437,4.527,4,GS1_75.02,12.9,4,GS1_75.02,20.2263083451202,4
GS1_75.03,642.9,15,9.5,49.645,40.935,4.144,4,GS1_75.03,11.8,4,GS1_75.03,15.8105403602402,4
GS1_75.04,695.9,15.5,9,52.744,44.22,4.653,4,GS1_75.04,11.5,4,GS1_75.04,16.5371024734982,4
GS1_75.05,742,17,10,51.511,42.79,4.561,4,GS1_75.05,12.1,6,GS1_75.05,14.2422398052343,4
GS1_75.06,705.4,16.5,10,50.262,41.962,4.874,4,GS1_75.06,11.3,4,GS1_75.06,14.6500981033355,4
GS1_76.01,770.5,15.5,9,58.124,51.058,11.852,7,GS1_76.01,10.6,6,GS1_76.01,12.7450980392157,7
GS1_76.02,420.7,12.5,8,53.826,45.434,5.683,7,GS1_76.02,11,6,GS1_76.02,17.2262773722628,7
GS1_76.03,530.7,13.5,8.5,53.874,46.171,8.812,7,GS1_76.03,13.5,6,GS1_76.03,14.8242811501597,7
GS1_76.04,606.1,12.5,9,55.953,48.243,8.304,7,GS1_76.04,12.6,6,GS1_76.04,17.9314976494291,7
