FruitID,Weight,Length,Width,Ripeness,X,Y,Z
GS3_68.2,681.2,17,10,ripeness,33.737,27.887,3.153
GS3_68.3,855.2,17,10.5,ripeness,36.395,30.922,3.624
GS3_68.4,485,16,9,ripeness,35.901,29.922,3.249
GS3_68.5,866.3,16,10.5,ripeness,36.912,31.163,3.608
GS3_68.6,629.6,15,9.5,ripeness,34.985,28.922,3.383
GS3_68.7,743.4,16.5,10,ripeness,34.792,28.95,3.058
GS3_68.8,514.1,17,9,ripeness,34.776,28.852,3.019
GS3_68.9,453.3,16,8.5,ripeness,35.769,29.15,3.061
GS3_68.10,509,15,9,ripeness,37.265,30.953,3.476
GS3_11.1,763.3,15.5,10,ripeness,39.209,33.749,3.51
GS3_11.2,827.1,17,10,ripeness,39.111,33.903,4.137
GS3_11.3,741,17,9.5,ripeness,39.434,34.646,4.231
GS3_11.4,644.9,16.5,9,ripeness,40.436,34.979,3.62
GS3_11.5,1048.7,19.5,10,ripeness,41.577,36.191,3.984
GS3_11.6,758.4,16.5,10,ripeness,41.88,36.329,3.693
GS3_11.7,822.8,17,10,ripeness,36.977,31.592,3.558
GS3_11.8,672.4,16,9,ripeness,39.108,33.906,4.151
GS3_11.9,678.4,16.5,9,ripeness,39.02,33.461,3.926
GS3_11.10,737.8,16.5,9,ripeness,37.375,31.828,3.289
GS3_43.1,1031.1,16,10.5,ripeness,38.635,32.573,3.477
GS3_43.2,827.2,14,10,ripeness,38.016,31.71,3.661
GS3_43.3,814.3,14,9.5,ripeness,38.27,32.416,3.787
GS3_43.4,925,14,11,ripeness,37.542,31.603,3.606
GS3_43.5,908.1,14.5,11,ripeness,39.427,33.686,4.535
GS3_43.6,836.4,15,9.5,ripeness,37.059,31.331,3.82
GS3_43.7,878.3,15,10.5,ripeness,37.195,31.233,3.146
GS3_43.8,646.3,13,9.5,ripeness,39.083,32.972,3.504
GS3_43.9,718.9,13.5,10,ripeness,38.192,32.021,3.272
GS3_43.10,890.5,14,10.5,ripeness,39.538,33.364,3.987
GS3_54.1,785.1,16.5,9,ripeness,34.036,28.492,3.631
GS3_54.2,676.1,14.5,9,ripeness,36.755,31.236,3.547
GS3_54.3,992.8,17,10,ripeness,35.333,29.791,3.412
GS3_54.4,748.7,16,10,ripeness,35.853,30.263,3.365
GS3_54.5,711.8,17.5,9.5,ripeness,32.676,27.98,3.073
GS3_54.6,659.9,15,8.5,ripeness,35.256,30.134,3.825
GS3_54.7,657,15.5,9,ripeness,38.062,32.507,3.947
GS3_54.8,642.5,15,9,Quarter,33.585,28.657,3.052
GS3_54.9,655.3,16.5,9,ripeness,35.234,29.66,3.284
GS3_54.10,645.7,15.5,9.5,ripeness,36.871,31.148,3.112
GS3_50.1,824.7,15.5,10,ripeness,38.033,32.604,3.745
GS3_50.2,865.3,15.5,10.5,ripeness,36.202,31.39,4.081
GS3_50.3,691.7,13,10,ripeness,36.9,31.189,3.677
GS3_50.4,575.7,12.5,10,ripeness,36.775,31.442,3.577
GS3_50.5,735.2,13.5,10,ripeness,37.639,32.098,4.416
GS3_50.6,563.5,14,9.5,ripeness,34.707,29.346,3.32
GS3_50.7,608.4,12,9.5,ripeness,37.397,32.023,4.07
GS3_50.8,785.5,15,10.5,ripeness,39.607,34.034,3.853
GS3_50.9,679.7,15,10,ripeness,36.491,30.573,3.553
GS3_50.10,538.2,11.5,10,ripeness,35.086,29.707,3.507
GS3_135.1,689.4,17,8.5,ripeness,41.846,36.416,4.808
GS3_135.2,545.7,14,9,ripeness,38.891,32.64,4.123
GS3_135.3,578.9,13.5,9.5,ripeness,38.703,32.562,4.158
GS3_135.4,603.8,14,9,ripeness,36.666,30.749,3.467
GS3_135.5,529.5,13,9,ripeness,38.098,31.775,3.655
GS3_135.6,616,15,10,ripeness,41.517,36.756,5.2
GS3_135.7,422.8,13.5,7.5,ripeness,42.431,37.747,4.393
GS3_135.8,715.7,15.5,9.5,Quarter,42.835,38.081,4.918
GS3_135.9,423,14,7,ripeness,38.802,32.382,3.45
GS3_135.10,360.5,14.5,7.5,Quarter,42.386,37.987,5.078
GS3_185.1,495.4,14.5,8,ripeness,36.59,31.264,3.738
GS3_185.2,774.7,17.5,9.5,Quarter,35.022,28.966,3.313
GS3_185.3,541.7,16,9,Quarter,33.798,28.196,3.211
GS3_185.4,537.2,15.5,9,ripeness,35.906,30.268,3.593
GS3_185.5,541.4,15.5,8.5,ripeness,37.49,31.328,4.558
GS3_185.6,557.9,15,9,ripeness,36.066,30.577,3.697
GS3_185.7,510.9,14,9,ripeness,34.048,28.063,3.556
GS3_185.8,495.8,15,8,ripeness,35.304,29.093,3.624
GS3_185.9,527.3,15,8.5,ripeness,32.868,27.399,3.044
GS3_185.10,600.9,14.5,9,ripeness,37.336,31.401,4.23
GS3_198.1,685.5,16,9.5,Quarter,38.222,32.838,4.465
GS3_198.2,420.7,15.5,8,Quarter,37.674,32.246,4.526
GS3_198.3,610.1,15.5,9,ripeness,40.584,35.381,5.673
GS3_198.4,561.7,15.5,9,ripeness,39.104,33.889,5.377
GS3_198.5,401.5,14.5,8,ripeness,39.397,34.446,4.943
GS3_198.6,769.2,17,10,Quarter,39.73,34.156,4.616
GS3_198.7,729.9,16.5,9.5,Quarter,42.1,37.229,7.393
GS3_198.8,637.7,17,9,Quarter,40.012,34.777,4.802
GS3_198.9,610.4,16,9.5,Quarter,38.806,33.481,5.027
GS3_198.10,367.3,13.5,7.5,Quarter,39.25,33.587,4.726
GS3_6.1,720.2,15.5,10,ripeness,35.927,31.012,4.432
GS3_6.2,587.5,15,9,Quarter,35.685,30.333,3.559
GS3_6.3,671.5,15.5,9.5,ripeness,36.626,31.412,3.827
GS3_6.4,728.7,16,10.5,ripeness,38.147,33.092,4.081
GS3_6.5,572.9,16,9,ripeness,36.085,30.604,3.63
GS3_6.6,485.3,15.5,8.5,ripeness,37.3,31.98,4.385
GS3_6.7,755.3,19,10,ripeness,38.071,33.025,3.761
GS3_6.8,478.5,15.5,9,ripeness,37.513,31.974,4.122
GS3_6.9,558,16,9,ripeness,36.546,31.695,3.823
GS3_6.10,1030.1,19,11.5,NA,38.957,33.79,3.697
GS3_24.1,638.6,13.5,9.5,Quarter,39,34.468,4.643
GS3_24.2,575.6,13.5,9,Quarter,39.306,34.161,4.31
GS3_24.3,1112.5,15,11.5,Quarter,40.289,35.811,5.406
GS3_24.4,893,14,10.5,Quarter,39.494,35.1,4.881
GS3_24.5,529.3,12.5,8.5,half,41.186,35.789,4.62
GS3_24.6,750.2,13,9.5,Quarter,38.307,34.031,5.056
GS3_24.7,919.3,14,10.5,half,38.982,34.324,4.524
GS3_24.8,506.9,12.5,8,half,41.366,36.519,5.446
GS3_24.9,691.1,12,9.5,half,39.002,34.847,5.174
GS3_186.1,541.2,13.5,9,ripeness,36.39,31.241,3.878
GS3_186.2,642.3,14.5,8.5,Quarter,34.884,29.931,3.417
GS3_186.3,668.2,15,9.5,Quarter,34.86,29.411,3.255
GS3_186.4,555.5,14.5,9.5,ripeness,36.775,31.908,4.09
GS3_186.5,603.3,15,9,Quarter,35.648,30.39,3.649
GS3_186.6,597.5,16.5,9.5,ripeness,36.835,30.941,3.102
GS3_186.7,421,13.5,8.5,ripeness,36.911,31.266,3.393
GS3_186.8,467.3,14,8.5,Quarter,35.854,30.905,3.766
GS3_186.9,579.7,15,8.5,Quarter,35.829,30.785,3.89
GS3_186.10,356.5,13,7.5,ripeness,36.752,31.402,3.837
GS3_129.1,645.1,16.5,9.5,ripeness,38.913,32.349,3.657
GS3_129.2,560.8,15,9,Quarter,40.03,33.458,3.544
GS3_129.3,577.7,15,9.5,Quarter,38.22,31.782,3.448
GS3_129.4,552.6,16.5,8.5,Quarter,38.454,31.992,3.243
GS3_129.5,604.1,17,9,ripeness,38.328,31.429,3.443
GS3_129.6,351,15,7.5,Quarter,37.188,30.991,3.467
GS3_129.7,458.5,15.5,9,ripeness,38.225,31.455,3.367
GS3_129.8,337.7,14,8,ripeness,41.88,35.473,4.544
GS3_132.1,605.5,17,9,ripeness,42.663,37.483,5.602
GS3_132.2,611.6,18,10,ripeness,34.187,29.066,3.885
GS3_132.3,614,17.5,11.5,ripeness,40.493,35.226,6.349
GS3_132.4,569.4,18.5,9.5,half,37.9,32.622,4.413
GS3_132.5,709.7,17,10.5,ripeness,41.957,36.937,5.88
GS3_132.6,515.3,14.5,10.5,ripeness,39.902,34.458,5.127
GS3_132.7,587.5,19.5,9.5,ripeness,38.202,33.43,4.679
GS3_132.8,462.8,16,8.5,ripeness,39.544,34.588,4.51
GS3_132.9,504.9,18,8,ripeness,37.992,32.632,4.332
GS3_132.10,399.9,13.5,8,ripeness,41.154,35.97,5.472
GS3_229.1,943,15.5,10.5,ripeness,39.97,34.187,5.202
GS3_229.2,1301.3,17.5,13.5,ripeness,41.233,35.775,5.519
GS3_229.3,1013.8,16,11.5,ripeness,43.488,37.354,4.732
GS3_229.4,986,16,10.5,ripeness,34.93,29.989,4.519
GS3_229.5,914.5,17,11,half,41.559,36.081,5.497
GS3_229.6,733.9,15,10.5,ripeness,40.839,35.222,5.465
GS3_229.7,775,15,11.5,ripeness,38.05,32.666,4.907
GS3_229.8,714.2,15.5,13.5,ripeness,41.882,36.611,6.629
GS3_229.9,773.6,13.5,10.5,ripeness,42.057,36.167,4.648
GS3_229.10,768.4,15,11.5,ripeness,38.223,33.175,5.309
GS3_189.1,846.4,19,11,half,35.048,30.328,4.943
GS3_189.2,862.8,18.5,10.5,half,35.842,31.29,4.523
GS3_189.3,874.4,17.5,11.5,half,34.839,30.215,4.489
GS3_189.4,802.7,18.5,12.5,half,34.474,30.184,4.676
GS3_189.5,604.1,17,9,half,33.343,29.069,4.071
GS3_189.6,609.4,19,10.5,half,30.483,26.711,3.806
GS3_189.7,521.7,17,10.5,half,32.801,28.328,3.314
GS3_189.8,469.9,17,8,half,30.69,26.672,3.392
GS3_36.1,955.8,16,10.5,ripeness,42.856,36.778,5.121
GS3_36.2,635.2,14,10,3/4 Ripe,41.41,36.031,5.879
GS3_36.3,963.9,15,12,3/4 Ripe,34.52,29.09,3.161
GS3_36.4,943.1,15,14.5,ripeness,43.369,37.354,6.465
GS3_36.5,917.6,15.5,11.5,3/4 Ripe,34.881,29.751,4.61
GS3_36.6,852.8,16.5,10.5,ripeness,37.76,31.18,3.313
GS3_36.7,653.7,13.5,9.5,3/4 Ripe,33.209,27.846,3.445
GS3_36.8,707,15.5,10,ripeness,37.578,31.53,3.217
GS3_36.9,626.3,14,9,3/4 Ripe,43.083,37.104,6.085
GS3_36.10,623.7,13,9.5,3/4 Ripe,35.558,29.731,3.544
GS3_192.1,745.7,19,12,ripeness,36.991,31.138,3.927
GS3_192.2,728.8,19.5,12.5,ripeness,40.852,34.065,3.935
GS3_192.3,712.2,18.5,10.5,ripeness,36.405,30.459,4.026
GS3_192.4,637.9,17.5,9.5,ripeness,37.599,31.455,3.416
GS3_192.5,557.9,18,10.5,ripeness,39.116,32.991,4.125
GS3_192.6,642.7,15,11.5,ripeness,38.572,32.715,5.088
GS3_192.7,686,18,9.5,ripeness,43.959,37.659,5.704
GS3_192.8,603.8,18.5,9,ripeness,38.271,32.418,4.633
GS3_192.9,419.9,15,9,ripeness,38.627,32.063,4.296
GS3_192.10,563.3,18,9,ripeness,36.529,30.498,4.418
GS3_102.1,818.9,17,10,ripeness,38.949,32.52,3.725
GS3_102.2,743.8,17,10.5,ripeness,37.276,31.089,3.507
GS3_102.3,823.9,16,10.5,ripeness,41.186,34.959,5.156
GS3_102.4,739.6,17.5,11.5,ripeness,39.337,32.992,4.172
GS3_102.5,684.9,16,9,ripeness,35.835,30.345,4.211
GS3_102.6,604.5,15.5,10.5,ripeness,33.44,27.743,3.235
GS3_102.7,532.1,19.5,8.5,ripeness,36.182,30.298,3.679
GS3_102.8,602.6,15.5,9,ripeness,36.83,30.79,3.881
GS3_22.1,427.4,16.5,7.5,ripeness,39.819,34.036,4.259
GS3_22.2,522.6,15.5,8.5,ripeness,40.177,34.741,4.355
GS3_22.3,569.7,15.5,9,ripeness,39.303,33.199,3.628
GS3_22.4,532.3,16,8.5,ripeness,39.144,32.958,3.589
GS3_22.5,409.8,15.5,8,ripeness,40.379,33.697,3.558
GS3_22.6,454,16,8,ripeness,38.235,31.721,3.502
GS3_22.7,351.3,14,7.5,ripeness,38.039,32.202,3.846
GS3_22.8,333.2,15,8,ripeness,38.037,32.404,4.033
GS3_22.9,384.7,14.5,8,ripeness,39.156,32.966,3.746
GS3_22.10,342.4,14.5,8,ripeness,37.906,31.529,3.432
GS3_107.1,667.2,15,10,ripeness,39.641,33.983,4.418
GS3_107.2,753.6,16,10,ripeness,41.301,35.96,4.935
GS3_107.3,520.3,15,9,ripeness,39.835,34.421,4.119
GS3_107.4,703.9,16.5,10,ripeness,38.852,33.007,4.109
GS3_107.5,525.4,14.5,9,ripeness,40.022,34.503,4.574
GS3_107.6,665.7,16,10,ripeness,40.23,34.962,5.03
GS3_107.7,445.2,15,9,ripeness,36.855,31.228,3.688
GS3_107.8,600.8,14.5,9.5,ripeness,38.721,33.259,3.821
GS3_107.9,519.9,15.5,8.5,Quarter,41.382,35.855,5.001
GS3_107.10,429.7,16,9,ripeness,39.191,33.171,4.311
GS3_52.1,764.2,16,10,Quarter,39.567,34.557,4.861
GS3_52.2,690.5,15.5,9.5,ripeness,40.259,35.484,5.138
GS3_52.3,754.1,13.5,10,Quarter,37.796,32.022,4.142
GS3_179.1,637.7,16.5,8.5,ripeness,38.12,31.775,4.169
GS3_179.2,753.5,15,9,ripeness,38.384,31.79,3.792
GS3_179.3,821.4,15,9.5,ripeness,36.833,31.033,3.655
GS3_179.4,544.4,16,8.5,ripeness,37.044,31.136,4.712
GS3_179.5,838.8,17,9.5,ripeness,37.75,31.844,3.843
GS3_179.6,562.4,15.5,7.5,ripeness,35.954,29.781,3.872
GS3_179.7,491,15,8,ripeness,35.055,29.237,4.076
GS3_179.8,841.4,17.5,9.5,ripeness,36.22,30.503,3.661
GS3_179.9,494.2,15.5,7.5,ripeness,37.897,31.516,3.798
GS3_179.10,726.7,17,8.5,ripeness,40.054,32.98,4.023
GS3_125.1,907,18.5,9.5,ripeness,38.878,33.581,3.749
GS3_125.2,729.9,16.5,8.5,ripeness,37.863,33.169,5.118
GS3_125.3,875.7,17,8.5,ripeness,40.688,35.663,4.977
GS3_125.4,935.6,19.5,10,ripeness,34.996,30.201,4.124
GS3_125.5,641.8,16.5,8,ripeness,41.433,36.281,4.95
GS3_125.6,904.2,18,9.5,ripeness,37.676,32.606,4.203
GS3_125.7,794.6,18.5,8,ripeness,41.905,36.683,4.824
GS3_125.8,908.6,16.5,9.5,ripeness,38.401,32.767,4.06
GS3_125.9,663.4,18,9,ripeness,37.625,32.674,4.285
GS3_125.10,840.1,16.5,9.5,ripeness,40.637,35.624,4.785
GS3_197.1,693.8,17.5,9,ripeness,35.971,29.821,2.976
GS3_197.2,708.9,15.5,10,ripeness,38.379,32.228,3.621
GS3_197.3,666.1,17.5,8,ripeness,35.626,29.397,3.018
GS3_197.4,770.8,17.5,8.5,ripeness,35.299,28.424,2.905
GS3_197.5,842.6,19,9,ripeness,37.214,30.906,3.727
GS3_197.6,477.1,16,8,ripeness,36.205,29.978,3.111
GS3_204.1,968.2,15,11,ripeness,39.123,33.522,4.143
GS3_204.2,668.9,13,9.5,ripeness,40.996,35.604,4.247
GS3_204.3,888.1,16.5,10,ripeness,38.995,32.834,3.536
GS3_204.4,1226.7,15.5,11.5,ripeness,40.176,33.792,4.145
GS3_204.5,1045.5,16.5,11,ripeness,40.122,34.691,3.637
GS3_204.6,984.2,16.5,10.5,ripeness,37.896,31.957,3.623
GS3_204.7,794.7,15,10,ripeness,37.803,32.46,3.564
GS3_204.8,681.7,13.5,9.5,ripeness,40.011,34.032,3.809
GS3_208.1,725.3,15,9,ripeness,38.169,31.528,3.164
GS3_208.2,758.4,14,10,ripeness,39.039,33.314,3.801
GS3_208.3,1087.9,18,11,Quarter,39.393,33.943,3.732
GS3_208.4,889.2,15.5,10,ripeness,39.241,33.093,4.002
GS3_208.5,765.8,13,9.5,ripeness,38.092,32.221,4.079
GS3_208.6,692,14,9.5,ripeness,37.119,31.259,3.775
GS3_208.7,766.5,14.5,10,Quarter,38.118,31.804,3.476
GS3_208.8,742.4,13.5,9.5,ripeness,40.022,34.175,3.925
GS3_208.9,711.3,15,9,Quarter,38.908,32.536,3.607
GS3_208.10,580.2,13,8.5,Quarter,43.052,37.764,4.797
GS3_190.1,868.7,17.5,10.5,ripeness,40.433,34.336,4.335
GS3_190.2,1008.6,17.5,10.5,ripeness,37.924,31.793,3.382
GS3_190.3,811.2,17,9.5,ripeness,35.94,29.738,3.417
GS3_190.4,805.6,17.5,9,ripeness,38.784,32.565,3.681
GS3_190.5,739.5,16.5,9.5,half,38.76,32.597,3.518
GS3_190.6,701.5,16,9.5,Quarter,39.674,33.78,3.704
GS3_190.7,890.5,17,9.5,ripeness,39.644,33.009,3.685
GS3_190.8,814.4,16.5,9.5,ripeness,37.593,31.796,3.596
GS3_190.9,754.1,16.5,9.5,Quarter,38.47,32.447,3.644
GS3_190.10,811.1,16.5,8,ripeness,40.565,34.374,4.582
GS3_65.1,652.1,15,10,ripeness,39.16,32.792,3.716
GS3_65.2,756.7,16,10,ripeness,35.604,30.597,3.949
GS3_65.3,912,19,10.5,ripeness,38.546,32.694,3.523
GS3_65.4,724.4,16,10,ripeness,39.219,33.461,4.073
GS3_65.5,720.7,16.5,10,ripeness,36.483,30.861,3.715
GS3_65.6,905.4,16,10.5,ripeness,37.413,31.938,4.272
GS3_65.7,574.3,15.5,9,ripeness,39.902,33.792,3.846
GS3_65.8,1025.9,18,11,ripeness,40.384,34.239,4.346
GS3_65.9,702.9,16.5,9.5,Quarter,38.263,31.989,3.39
GS3_65.10,793.6,16.5,10,Quarter,36.634,30.764,3.542
GS3_141.1,610.3,15,9.5,ripeness,35.759,29.805,3.435
GS3_141.2,737.7,17,10.5,ripeness,35.741,29.662,3.262
GS3_141.3,577.9,16.5,9,ripeness,36.207,29.882,3.698
GS3_141.4,603.7,16,9,ripeness,37.575,31.243,3.616
GS3_141.5,486.4,16,8.5,ripeness,37.478,31.053,4.22
GS3_141.6,562.7,17,9,ripeness,33.871,28.213,3.419
GS3_141.7,490.6,15,8.5,ripeness,34.29,28.591,3.369
GS3_141.8,545.7,16.5,9,ripeness,37.248,30.769,3.458
GS3_141.9,496.6,15.5,8.5,ripeness,38.825,32.425,3.853
GS3_141.10,598.2,16,9,ripeness,38.248,31.878,3.336
GS3_234.1,486.4,17,8,ripeness,39.927,34.55,4.26
GS3_234.2,867.7,20,9.5,ripeness,40.739,35.173,3.856
GS3_234.3,722.9,19,8.5,ripeness,37.213,31.265,3.52
GS3_234.4,655.5,19.5,8.5,ripeness,37.79,31.626,3.567
GS3_234.5,502.6,17.5,8,ripeness,36.603,30.682,3.412
GS3_234.6,598.3,18.5,8,ripeness,39.689,33.991,3.683
GS3_234.7,510.4,17.5,8,ripeness,39.453,34.662,4.04
GS3_234.8,430.3,17.5,7.5,ripeness,39.219,33.71,3.602
GS3_234.9,460.6,17.5,8,ripeness,39.945,34.721,4.027
GS3_234.10,395.3,16.5,7,ripeness,40.498,35.24,3.988
GS3_200.1,1036.9,16,9.5,ripeness,40.677,34.795,4.645
GS3_200.2,828,15.5,10,ripeness,39.635,34.31,4.348
GS3_200.3,771.8,14.5,9,ripeness,40.92,36.196,5.193
GS3_200.4,825.7,15.5,10,ripeness,40.776,35.862,5.11
GS3_200.5,807.9,15.5,9.5,ripeness,40.042,34.642,4.366
GS3_200.6,889,15.5,10,ripeness,39.775,34.583,4.183
GS3_200.7,1046.5,15.5,9,ripeness,42.032,36.308,4.62
GS3_200.8,1117.3,16.5,10.5,ripeness,40.199,34.351,4.521
GS3_200.9,993.1,15.5,10,ripeness,38.195,33.647,4.568
GS3_200.10,644.9,15.5,9,ripeness,39.726,34.711,4.067
GS3_195.1,537,13.5,9,ripeness,37.937,32.01,3.255
GS3_195.2,470,13.5,8.5,ripeness,39.086,32.481,3.279
GS3_195.3,587.4,15.5,8.5,ripeness,37.399,30.832,2.861
GS3_195.4,521.2,14,8.5,ripeness,36.997,31.46,3.74
GS3_195.5,658.3,15.5,9,ripeness,38.32,31.93,3.259
GS3_195.6,467.8,13,8,ripeness,36.429,30.121,2.767
GS3_195.7,334.7,11,8.5,ripeness,36.741,30.318,3.196
GS3_195.8,539.8,13.5,8.5,ripeness,37.171,31.072,3.184
GS3_195.9,396.1,14.5,7.5,ripeness,40.153,34.176,3.663
GS3_111.1,984.2,21,10,ripeness,36.225,30.379,3.387
GS3_111.2,998.7,19.5,10,ripeness,37.209,31.054,3.274
GS3_111.3,894.9,20,9.5,ripeness,38.191,31.992,4.188
GS3_111.4,753.1,20,8.5,ripeness,36.384,30.373,3.961
GS3_111.5,766.1,19,9,ripeness,37.076,30.963,3.589
GS3_111.6,680.4,18,8.5,ripeness,39.054,32.846,4.03
GS3_111.7,685.2,18,9,ripeness,36.299,30.455,3.908
GS3_111.8,588.9,17,8.5,ripeness,37.542,30.746,3.503
GS3_111.9,565.6,15.5,9,ripeness,36.21,30.2,3.474
GS3_111.10,562.8,17,9,ripeness,43.355,38.365,5.421
GS3_145.1,756.7,18,10,ripeness,38.976,32.894,4.322
GS3_145.2,776.8,16.5,9.5,ripeness,40.343,34.356,4.404
GS3_145.3,664.2,18,8.5,ripeness,40.441,33.943,3.68
GS3_145.4,647.1,17.5,9,ripeness,36.347,30.602,3.589
GS3_145.5,553,16.5,8,ripeness,41.417,35.657,4.175
GS3_145.6,631.3,18,9,Quarter,40.787,36.447,5.362
GS3_145.7,514.3,16.5,8.5,ripeness,41.056,36.458,5.052
GS3_145.8,515,16,8.5,Quarter,38.389,32.134,3.693
GS3_145.9,539.9,16.5,8.5,ripeness,39.806,34.775,4.182
GS3_103.1,677.8,16.5,9.5,ripeness,38.37,31.856,3.086
GS3_103.2,602.5,15,9,ripeness,38.18,31.717,3.41
GS3_103.3,600.2,13.5,10,ripeness,40.09,34.6,4.562
GS3_103.4,659.1,16.5,9,ripeness,37.779,31.144,3.175
GS3_103.5,566.1,14.5,9.5,ripeness,37.291,30.831,3.116
GS3_103.6,691.9,16.5,9,ripeness,39.518,32.969,3.68
GS3_103.7,710.1,17.5,9,Quarter,37.778,31.124,3.17
GS3_103.8,750,16,10,ripeness,37.192,30.396,3.018
GS3_103.9,677.4,17.5,9,ripeness,37.764,31.339,3.107
GS3_103.10,755.9,18,9,ripeness,39.241,33.262,3.687
GS3_201.1,699.7,18.5,8.5,ripeness,36.316,30.197,3.483
GS3_201.2,834.5,18,9.5,ripeness,36.299,30.23,3.396
GS3_201.3,1018.5,20,10,NA,35.663,30.072,3.274
GS3_201.4,669.2,16.5,9,ripeness,34.787,28.382,3.098
GS3_201.5,715.2,18,8,ripeness,40.807,34.449,4.064
GS3_201.6,976.9,18.5,10.5,ripeness,37.331,31.384,3.729
GS3_201.7,667.1,17,9.5,ripeness,38.213,32.236,3.547
GS3_201.8,673.5,16.5,8.5,ripeness,34.974,30.331,3.806
GS3_201.9,535.4,15,8,ripeness,38.037,32.196,4.01
GS3_201.10,420.8,16,6.5,ripeness,36.141,30.515,3.868
GS3_113.1,747.1,14.5,10,ripeness,40.063,34.373,3.927
GS3_113.2,866.1,16.5,11,ripeness,40.87,35.341,4.394
GS3_113.3,1153.4,18,11.5,ripeness,40.574,34.642,3.903
GS3_113.4,878.3,17.5,10.5,ripeness,39.785,33.913,3.399
GS3_113.5,980.7,16.5,11,ripeness,42.741,37.197,4.164
GS3_113.6,935,15,10.5,Quarter,41.87,36.302,4.558
GS3_113.7,788.4,16.5,10.5,Quarter,42.22,36.631,4.76
GS3_113.8,912.8,15,11,Quarter,41.134,35.582,4.372
GS3_113.9,664.8,12.5,9.5,ripeness,39.75,34.403,4.608
GS3_113.10,697.5,14,10,Quarter,42.949,37.405,4.524
GS3_61.1,865,14.5,10,ripeness,44.999,39.713,4.215
GS3_61.2,1071.2,16.5,10,ripeness,39.185,33.601,4.221
GS3_61.3,816.1,15.5,9.5,ripeness,40.366,34.056,4.438
GS3_61.4,982.5,16.5,11.5,ripeness,40.32,33.751,3.899
GS3_61.5,1045.7,16,10.5,ripeness,40.591,34.616,4.263
GS3_61.6,738.8,15,8.5,ripeness,39.406,33.157,4.193
GS3_61.7,909.2,16.5,9.5,ripeness,37.799,31.381,3.685
GS3_61.8,710.4,14,9.5,ripeness,41.042,34.659,3.736
GS3_61.9,677.4,14.5,9,ripeness,37.72,31.483,4.211
GS3_61.10,988.6,17.5,10.5,ripeness,38.075,31.711,3.699
GS3_88.1,593.5,16,8.5,ripeness,38.871,32.617,3.855
GS3_88.2,725.6,16,8.5,ripeness,38.665,33.53,4.865
GS3_88.3,785.6,18,9.5,ripeness,38.429,33.471,4.329
GS3_88.4,626.2,15,8,ripeness,39.42,34.243,4.104
GS3_88.5,798.5,16,8.5,ripeness,40.861,35.814,4.644
GS3_88.6,653.5,13,9,ripeness,39.78,34.401,4.896
GS3_88.7,568.8,15.5,8.5,ripeness,41.891,35.939,4.685
GS3_88.8,896.8,17,9,ripeness,39.176,33.806,4.261
GS3_88.9,864.1,16.5,10.5,ripeness,37.047,31.813,4.043
GS3_88.10,677.9,15.5,8.5,ripeness,39.269,34.179,4.55
GS3_159.1,645,16,9.5,ripeness,39.019,32.937,3.73
GS3_159.2,686.3,15.5,9,ripeness,38.929,32.39,3.543
GS3_159.3,594.1,16,9,ripeness,42.065,36.667,4.219
GS3_159.4,661.9,15,9,ripeness,39.783,33.781,4.239
GS3_159.5,839.4,16,10,ripeness,40.779,34.584,4.721
GS3_159.6,691.5,16,9,ripeness,40.81,34.449,4.554
GS3_159.7,630.1,15,9,ripeness,40.521,34.816,4.261
GS3_159.8,579.1,14.5,8.5,ripeness,37.837,31.778,3.556
GS3_159.9,653.3,16,9.5,ripeness,39.531,33.556,3.894
GS3_159.10,465.9,15,9,ripeness,38.252,31.71,3.523
GS3_44.1,482.7,16.5,8.5,ripeness,36.666,31.087,3.852
GS3_44.2,490.2,16.5,9,ripeness,35.047,29.883,3.705
GS3_44.3,543.7,16,9.5,ripeness,35.912,30.524,3.647
GS3_44.4,557,16,9,ripeness,36.587,31.261,3.982
GS3_44.5,520,16.5,9,ripeness,38.399,32.75,4.347
GS3_44.6,419,15,8,ripeness,35.733,30.537,3.977
GS3_44.7,581.6,16.5,9.5,ripeness,36.494,31.179,3.748
GS3_44.8,430.4,15,8,ripeness,36.172,30.92,3.773
GS3_44.9,398.9,16,8,ripeness,34.545,29.226,3.413
GS3_44.10,447.3,17,8.5,ripeness,36.248,30.292,3.517
GS3_134.1,680.8,15.5,9.5,ripeness,39.191,33.545,3.905
GS3_134.2,828.2,18,10.5,ripeness,38.636,33.093,3.819
GS3_134.3,805,18.5,9,ripeness,37.478,31.147,3.431
GS3_134.4,780.6,15.5,10,ripeness,35.012,28.993,2.92
GS3_134.5,602.9,16.5,8.5,ripeness,41.196,35.357,3.904
GS3_134.6,464.5,15,8.5,ripeness,39.633,34.018,3.728
GS3_134.7,670.3,16.5,9,ripeness,37.507,31.212,3.437
GS3_134.8,709.1,16.5,9,ripeness,38.987,32.868,3.972
GS3_134.9,401,15,8,ripeness,38.334,32.007,3.552
GS3_134.10,545.9,14.5,9,ripeness,39.736,33.864,3.943
GS3_225.1,792.7,14,10,ripeness,40.472,34.653,4.196
GS3_225.2,567.6,12.5,9,ripeness,40.901,35.143,3.638
GS3_225.3,782.1,14.5,9,ripeness,39.349,33.44,4.403
GS3_225.4,999.3,15,10,ripeness,38.905,32.622,3.439
GS3_225.5,605.9,14,9,ripeness,39.463,33.937,3.848
